client,client_type,strategy,behavior_similarity,holding_similarity,style_score,performance_score,final_score,rank,strategy_avg_return_pct,strategy_max_drawdown,strategy_sharpe_approx,client_avg_return_pct,client_max_drawdown,client_sharpe_approx,return_improvement,drawdown_improvement
保守防御型_01,synthetic_client,化工ETF优选策略,-0.7220836207443093,-0.26408594036247385,-0.47018489653429985,0.7000000000000001,-0.11912942757400985,13,1.496,-0.1441,13.158559383276927,0.005070845214085219,-0.6,0.026632601824490613,1.4909291547859147,0.45589999999999997
保守防御型_01,synthetic_client,杠铃,-0.8137109108344746,-0.20881684875956008,-0.4810191766932716,0.7000000000000001,-0.1267134236852901,14,0.3119,-0.12,4.2040829150504715,0.005070845214085219,-0.6,0.026632601824490613,0.30682915478591477,0.48
保守防御型_01,synthetic_client,均衡持仓,-0.5770902629827334,-0.4044352345074468,-0.4821299973213258,0.7000000000000001,-0.12749099812492798,15,0.4361,-0.0939,3.4354423013943003,0.005070845214085219,-0.6,0.026632601824490613,0.43102915478591475,0.5061
保守防御型_01,synthetic_client,中证1000增强,-0.791919478719109,-0.2887060590488885,-0.5151520979004878,0.7000000000000001,-0.15060646853034138,16,1.2996,-0.2344,9.567229380375093,0.005070845214085219,-0.6,0.026632601824490613,1.2945291547859148,0.3656
保守防御型_01,synthetic_client,成长红利量化选股,-0.47399539771621674,-0.5783159222023724,-0.5313716861836024,0.7000000000000001,-0.16196018032852166,17,0.2151,-0.0739,1.7040340115393744,0.005070845214085219,-0.6,0.026632601824490613,0.2100291547859148,0.5261
保守防御型_01,synthetic_client,科创参数加强板,-0.8865307775812322,-0.32383267057731735,-0.577046818729079,0.7000000000000001,-0.19393277311035528,18,0.9702,-0.2884,5.061098940405834,0.005070845214085219,-0.6,0.026632601824490613,0.9651291547859148,0.3116
保守防御型_01,synthetic_client,中证800增强,-0.8003003802870439,-0.5368200270112308,-0.6553861859853467,0.7000000000000001,-0.24877033018974265,19,1.238,-0.1227,6.566927244654411,0.005070845214085219,-0.6,0.026632601824490613,1.2329291547859147,0.47729999999999995
保守防御型_01,synthetic_client,旅游ETF增强,-0.8857132130096027,-0.5287202383839321,-0.6893670769654839,0.14999999999999997,-0.43755695387583876,20,-0.127,-0.2114,-2.344353438691611,0.005070845214085219,-0.6,0.026632601824490613,-0.13207084521408521,0.38859999999999995
保守防御型_06,synthetic_client,食品ETF增强,0.3248190360131229,0.2935255198189757,0.30760760210634197,1.0,0.5153253214744393,1,0.0353,-0.1321,0.5463719973242132,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.031216292915212947,0.4641879992418355
保守防御型_06,synthetic_client,医疗ETF增强,0.3846694437743721,0.03636745676532625,0.1931033509193969,0.7000000000000001,0.34517234564357785,2,0.2091,-0.1908,1.9020858347784249,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.20501629291521295,0.40548799924183554
保守防御型_06,synthetic_client,煤炭周期优选动态轮动策略,0.3068089487346536,-0.018495260387139237,0.12789163371766754,0.7000000000000001,0.2995241436023673,3,0.0537,-0.2129,0.3714099011610187,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.049616292915212946,0.38338799924183553
保守防御型_06,synthetic_client,半导体优选策略,0.08564017259871419,-0.10758758522775462,-0.02063509420584366,0.7000000000000001,0.19555543405590947,4,0.9891,-0.1962,5.912804034378871,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.985016292915213,0.40008799924183547
保守防御型_06,synthetic_client,双创50增强,0.7659375231218196,-0.7091929180610427,-0.045384219528754655,0.7000000000000001,0.17823104632987177,5,1.1131,-0.2103,2.867896615430161,0.004083707084787053,-0.5962879992418355,0.04181864639441284,1.109016292915213,0.3859879992418355
保守防御型_06,synthetic_client,军工ETF增强,-0.13992286333302215,0.01701876027650106,-0.053604970347784386,0.7000000000000001,0.17247652075655096,6,0.7849,-0.2151,3.910415057358552,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.780816292915213,0.3811879992418355
保守防御型_06,synthetic_client,计算机ETF优选策略,0.0560750873965707,-0.14578651832517486,-0.05494879575038936,0.7000000000000001,0.17153584297472746,7,1.0552,-0.2322,4.597496829588051,0.004083707084787053,-0.5962879992418355,0.04181864639441284,1.051116292915213,0.36408799924183555
保守防御型_06,synthetic_client,动量趋势策略,-0.5712783592234697,-0.3050696128275816,-0.4248635487057313,1.0,0.0025955159059881105,8,1.3091,-0.1214,27.88755024876618,0.004083707084787053,-0.5962879992418355,0.04181864639441284,1.305016292915213,0.4748879992418355
保守防御型_06,synthetic_client,通信ETF增强,-0.3886080224335093,-0.37157447047008674,-0.37923956885362686,0.7000000000000001,-0.05546769819753877,9,2.4045,-0.2064,16.149844475140775,0.004083707084787053,-0.5962879992418355,0.04181864639441284,2.400416292915213,0.3898879992418355
保守防御型_06,synthetic_client,形态识别,-0.6244911062068113,-0.5811511259644269,-0.6006541170734998,1.0,-0.12045788195144985,10,0.3346,-0.2057,5.96181387741118,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.33051629291521295,0.3905879992418355
保守防御型_06,synthetic_client,中证2000增强,-0.25411453199683703,-0.6676447741238576,-0.48155616516669836,0.7000000000000001,-0.1270893156166888,11,0.6757,-0.1532,7.49276065340675,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.671616292915213,0.4430879992418355
保守防御型_06,synthetic_client,化工ETF优选策略,-0.7589533644012971,-0.3218758973983313,-0.5185607575496659,0.7000000000000001,-0.15299253028476612,12,1.496,-0.1441,13.158559383276927,0.004083707084787053,-0.5962879992418355,0.04181864639441284,1.491916292915213,0.4521879992418355
保守防御型_06,synthetic_client,沪深300增强策略,-0.5333390280820954,-0.6500263968365935,-0.5975170808970693,0.7000000000000001,-0.2082619566279485,13,0.593,-0.1756,3.9042532739466216,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.588916292915213,0.42068799924183553
保守防御型_06,synthetic_client,均衡持仓,-0.6728990289267239,-0.6018727718819297,-0.6338345875520872,0.7000000000000001,-0.233684211286461,14,0.4361,-0.0939,3.4354423013943003,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.43201629291521293,0.5023879992418355
保守防御型_06,synthetic_client,杠铃,-0.893024468091834,-0.6260945096846476,-0.7462129909678815,0.7000000000000001,-0.312349093677517,15,0.3119,-0.12,4.2040829150504715,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.30781629291521295,0.4762879992418355
保守防御型_06,synthetic_client,中证800增强,-0.890725676226656,-0.6510710183048859,-0.7589156143696825,0.7000000000000001,-0.3212409300587777,16,1.238,-0.1227,6.566927244654411,0.004083707084787053,-0.5962879992418355,0.04181864639441284,1.233916292915213,0.4735879992418355
保守防御型_06,synthetic_client,成长红利量化选股,-0.6366054464887738,-0.9003245383636304,-0.781650947019945,0.7000000000000001,-0.33715566291396143,17,0.2151,-0.0739,1.7040340115393744,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.21101629291521296,0.5223879992418355
保守防御型_06,synthetic_client,科创参数加强板,-0.8224734091744025,-0.8166180119980266,-0.8192529407273959,0.7000000000000001,-0.36347705850917705,18,0.9702,-0.2884,5.061098940405834,0.004083707084787053,-0.5962879992418355,0.04181864639441284,0.966116292915213,0.3078879992418355
保守防御型_06,synthetic_client,中证1000增强,-0.8766225668422036,-0.8697571191543635,-0.8728465706138916,0.7000000000000001,-0.40099259942972404,19,1.2996,-0.2344,9.567229380375093,0.004083707084787053,-0.5962879992418355,0.04181864639441284,1.295516292915213,0.3618879992418355
保守防御型_06,synthetic_client,旅游ETF增强,-0.9450913565983953,-0.5461744846575113,-0.7256870770309092,0.14999999999999997,-0.46298095392163646,20,-0.127,-0.2114,-2.344353438691611,0.004083707084787053,-0.5962879992418355,0.04181864639441284,-0.13108370708478706,0.3848879992418355
保守防御型_11,synthetic_client,食品ETF增强,0.39049888055943754,-0.046812447479878304,0.14997765013781383,0.7000000000000001,0.3149843550964697,1,0.0353,-0.1321,0.5463719973242132,0.00513068368363696,-0.6,0.01581011144101089,0.030169316316363038,0.4679
保守防御型_11,synthetic_client,煤炭周期优选动态轮动策略,0.5680612214162524,-0.3731881355179037,0.05037407510246655,0.7000000000000001,0.2452618525717266,2,0.0537,-0.2129,0.3714099011610187,0.00513068368363696,-0.6,0.01581011144101089,0.048569316316363034,0.3871
保守防御型_11,synthetic_client,动量趋势策略,-0.4104416584613005,0.01933647529424786,-0.17406368489574892,1.0,0.17815542057297576,3,1.3091,-0.1214,27.88755024876618,0.00513068368363696,-0.6,0.01581011144101089,1.303969316316363,0.47859999999999997
保守防御型_11,synthetic_client,沪深300增强策略,-0.2506232648059173,0.046313089482258187,-0.08730826994742077,0.7000000000000001,0.1488842110368055,4,0.593,-0.1756,3.9042532739466216,0.00513068368363696,-0.6,0.01581011144101089,0.587869316316363,0.4244
保守防御型_11,synthetic_client,半导体优选策略,0.4173693791912901,-0.6069782589127641,-0.14602182176593978,0.7000000000000001,0.10778472476384218,5,0.9891,-0.1962,5.912804034378871,0.00513068368363696,-0.6,0.01581011144101089,0.983969316316363,0.40379999999999994
保守防御型_11,synthetic_client,计算机ETF优选策略,0.43142881915635106,-0.6233766256024555,-0.1487141754609926,0.7000000000000001,0.1059000771773052,6,1.0552,-0.2322,4.597496829588051,0.00513068368363696,-0.6,0.01581011144101089,1.050069316316363,0.3678
保守防御型_11,synthetic_client,双创50增强,0.47033542532415124,-0.6870988644187991,-0.16625343403447143,0.7000000000000001,0.09362259617587003,7,1.1131,-0.2103,2.867896615430161,0.00513068368363696,-0.6,0.01581011144101089,1.107969316316363,0.3897
保守防御型_11,synthetic_client,医疗ETF增强,-0.10040770188582017,-0.391075700287361,-0.2602751010066677,0.7000000000000001,0.02780742929533267,8,0.2091,-0.1908,1.9020858347784249,0.00513068368363696,-0.6,0.01581011144101089,0.20396931631636306,0.4092
保守防御型_11,synthetic_client,军工ETF增强,0.040788369639807705,-0.5864630049782612,-0.30419988640013024,0.7000000000000001,-0.002939920480091146,9,0.7849,-0.2151,3.910415057358552,0.00513068368363696,-0.6,0.01581011144101089,0.779769316316363,0.38489999999999996
保守防御型_11,synthetic_client,成长红利量化选股,-0.2381169117921312,-0.563435489729199,-0.4170421296575185,0.7000000000000001,-0.0819294907602629,10,0.2151,-0.0739,1.7040340115393744,0.00513068368363696,-0.6,0.01581011144101089,0.20996931631636306,0.5261
保守防御型_11,synthetic_client,形态识别,-0.7492198272797685,-0.41466089303088527,-0.5652124134428828,1.0,-0.09564868941001792,11,0.3346,-0.2057,5.96181387741118,0.00513068368363696,-0.6,0.01581011144101089,0.32946931631636306,0.3943
保守防御型_11,synthetic_client,通信ETF增强,-0.22878720098352223,-0.6388837497929714,-0.4543403028287193,0.7000000000000001,-0.10803821198010344,12,2.4045,-0.2064,16.149844475140775,0.00513068368363696,-0.6,0.01581011144101089,2.399369316316363,0.39359999999999995
保守防御型_11,synthetic_client,均衡持仓,-0.36563410505199767,-0.6210683825355479,-0.5061229576679502,0.7000000000000001,-0.14428607036756513,13,0.4361,-0.0939,3.4354423013943003,0.00513068368363696,-0.6,0.01581011144101089,0.43096931631636304,0.5061
保守防御型_11,synthetic_client,中证1000增强,-0.6345992963745878,-0.4139506602769777,-0.5132425465209023,0.7000000000000001,-0.14926978256463158,14,1.2996,-0.2344,9.567229380375093,0.00513068368363696,-0.6,0.01581011144101089,1.2944693163163632,0.3656
保守防御型_11,synthetic_client,杠铃,-0.5540584030952843,-0.5770659757625328,-0.566712568062271,0.7000000000000001,-0.18669879764358965,15,0.3119,-0.12,4.2040829150504715,0.00513068368363696,-0.6,0.01581011144101089,0.30676931631636306,0.48
保守防御型_11,synthetic_client,中证2000增强,-0.6485394629237333,-0.5415980619963058,-0.5897216924136482,0.7000000000000001,-0.20280518468955372,16,0.6757,-0.1532,7.49276065340675,0.00513068368363696,-0.6,0.01581011144101089,0.670569316316363,0.4468
保守防御型_11,synthetic_client,科创参数加强板,-0.8576185404313186,-0.5355370743170381,-0.6804737340684643,0.7000000000000001,-0.266331613847925,17,0.9702,-0.2884,5.061098940405834,0.00513068368363696,-0.6,0.01581011144101089,0.965069316316363,0.3116
保守防御型_11,synthetic_client,化工ETF优选策略,-0.6761384928772464,-0.6895709703695375,-0.6835263554980066,0.7000000000000001,-0.26846844884860455,18,1.496,-0.1441,13.158559383276927,0.00513068368363696,-0.6,0.01581011144101089,1.490869316316363,0.45589999999999997
保守防御型_11,synthetic_client,中证800增强,-0.6272535977442784,-0.8038589162960881,-0.7243865229477737,0.7000000000000001,-0.29707056606344157,19,1.238,-0.1227,6.566927244654411,0.00513068368363696,-0.6,0.01581011144101089,1.232869316316363,0.47729999999999995
保守防御型_11,synthetic_client,旅游ETF增强,-0.7480755264676087,-0.8233030379740452,-0.7894506577961489,0.14999999999999997,-0.5076154604573041,20,-0.127,-0.2114,-2.344353438691611,0.00513068368363696,-0.6,0.01581011144101089,-0.13213068368363695,0.38859999999999995
保守防御型_16,synthetic_client,食品ETF增强,0.5882447767883863,0.016785350357441647,0.27394209225136673,0.7000000000000001,0.4017594645759567,1,0.0353,-0.1321,0.5463719973242132,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.031296424958303655,0.3302205389707887
保守防御型_16,synthetic_client,双创50增强,0.7689927834141497,-0.30081247662230987,0.1805998903940969,0.7000000000000001,0.33641992327586784,2,1.1131,-0.2103,2.867896615430161,0.004003575041696344,-0.4623205389707887,0.10252316166249777,1.1090964249583037,0.2520205389707887
保守防御型_16,synthetic_client,煤炭周期优选动态轮动策略,0.6484324132280115,-0.22597480873384349,0.16750844114899122,0.7000000000000001,0.3272559088042939,3,0.0537,-0.2129,0.3714099011610187,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.049696424958303655,0.24942053897078867
保守防御型_16,synthetic_client,医疗ETF增强,-0.002066252825342684,0.1396742665136358,0.07589103281109548,0.7000000000000001,0.26312372296776687,4,0.2091,-0.1908,1.9020858347784249,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.20509642495830366,0.27152053897078865
保守防御型_16,synthetic_client,计算机ETF优选策略,0.37526581647175294,-0.24352609131992356,0.03493026718633088,0.7000000000000001,0.23445118703043163,5,1.0552,-0.2322,4.597496829588051,0.004003575041696344,-0.4623205389707887,0.10252316166249777,1.0511964249583037,0.23012053897078869
保守防御型_16,synthetic_client,军工ETF增强,0.19623666687143126,-0.10120738792946947,0.03264243673093585,0.7000000000000001,0.23284970571165511,6,0.7849,-0.2151,3.910415057358552,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.7808964249583037,0.24722053897078866
保守防御型_16,synthetic_client,半导体优选策略,0.4241246966645061,-0.2900845999018587,0.03130958355300542,0.7000000000000001,0.23191670848710383,7,0.9891,-0.1962,5.912804034378871,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.9850964249583036,0.2661205389707887
保守防御型_16,synthetic_client,沪深300增强策略,-0.3205072658784172,-0.0946208320593787,-0.19626972727794606,0.7000000000000001,0.0726111909054378,8,0.593,-0.1756,3.9042532739466216,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.5889964249583036,0.28672053897078864
保守防御型_16,synthetic_client,动量趋势策略,-0.6148189070601233,-0.1434703291474038,-0.35557718920812764,1.0,0.051095967554310645,9,1.3091,-0.1214,27.88755024876618,0.004003575041696344,-0.4623205389707887,0.10252316166249777,1.3050964249583037,0.34092053897078867
保守防御型_16,synthetic_client,成长红利量化选股,-0.28822721233438103,-0.4300732839057944,-0.3662425516986584,0.7000000000000001,-0.046369786189060846,10,0.2151,-0.0739,1.7040340115393744,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.21109642495830366,0.38842053897078865
保守防御型_16,synthetic_client,均衡持仓,-0.3651512592106934,-0.45290470767868213,-0.41341565586808726,0.7000000000000001,-0.07939095910766103,11,0.4361,-0.0939,3.4354423013943003,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.43209642495830364,0.3684205389707887
保守防御型_16,synthetic_client,通信ETF增强,-0.47152816445967966,-0.39350778751725457,-0.42861695714134584,0.7000000000000001,-0.09003186999894203,12,2.4045,-0.2064,16.149844475140775,0.004003575041696344,-0.4623205389707887,0.10252316166249777,2.4004964249583036,0.2559205389707887
保守防御型_16,synthetic_client,中证2000增强,-0.5395510710029011,-0.4461425014012491,-0.4881763577219925,0.7000000000000001,-0.13172345040539474,13,0.6757,-0.1532,7.49276065340675,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.6716964249583036,0.30912053897078867
保守防御型_16,synthetic_client,化工ETF优选策略,-0.7589409393354082,-0.4142773490086953,-0.569375964655716,0.7000000000000001,-0.18856317525900118,14,1.496,-0.1441,13.158559383276927,0.004003575041696344,-0.4623205389707887,0.10252316166249777,1.4919964249583038,0.31822053897078867
保守防御型_16,synthetic_client,形态识别,-0.8684165385017463,-0.36126919219106285,-0.5894854980308704,0.7000000000000001,-0.20263984862160922,15,0.3346,-0.2057,5.96181387741118,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.33059642495830366,0.2566205389707887
保守防御型_16,synthetic_client,杠铃,-0.7622981496085199,-0.49153133558297685,-0.6133764018944712,0.7000000000000001,-0.21936348132612976,16,0.3119,-0.12,4.2040829150504715,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.30789642495830366,0.3423205389707887
保守防御型_16,synthetic_client,中证1000增强,-0.8094547108078833,-0.45647465962811673,-0.6153156826590117,0.7000000000000001,-0.22072097786130818,17,1.2996,-0.2344,9.567229380375093,0.004003575041696344,-0.4623205389707887,0.10252316166249777,1.2955964249583038,0.22792053897078868
保守防御型_16,synthetic_client,科创参数加强板,-0.7621044934770255,-0.531612480578039,-0.635333886382583,0.7000000000000001,-0.23473372046780805,18,0.9702,-0.2884,5.061098940405834,0.004003575041696344,-0.4623205389707887,0.10252316166249777,0.9661964249583036,0.17392053897078869
保守防御型_16,synthetic_client,中证800增强,-0.8127443122214256,-0.528183479211833,-0.6562358540661497,0.7000000000000001,-0.24936509784630473,19,1.238,-0.1227,6.566927244654411,0.004003575041696344,-0.4623205389707887,0.10252316166249777,1.2339964249583038,0.3396205389707887
保守防御型_16,synthetic_client,旅游ETF增强,-0.8648289024987407,-0.46920606956822153,-0.6472363443869551,-0.15000000000000005,-0.4980654410708686,20,-0.127,-0.2114,-2.344353438691611,0.004003575041696344,-0.4623205389707887,0.10252316166249777,-0.13100357504169635,0.2509205389707887
保守防御型_21,synthetic_client,食品ETF增强,0.6914574150823305,0.3676026771813346,0.5133373092367828,1.0,0.6593361164657479,1,0.0353,-0.1321,0.5463719973242132,0.003760213246128248,-0.6,0.07610020034509143,0.03153978675387175,0.4679
保守防御型_21,synthetic_client,煤炭周期优选动态轮动策略,0.7478193202333898,0.07176127969540823,0.37598739793749997,0.7000000000000001,0.47319117855625,2,0.0537,-0.2129,0.3714099011610187,0.003760213246128248,-0.6,0.07610020034509143,0.04993978675387175,0.3871
保守防御型_21,synthetic_client,半导体优选策略,0.4781999610358734,-0.05129944450767407,0.1869752879869223,0.7000000000000001,0.34088270159084566,3,0.9891,-0.1962,5.912804034378871,0.003760213246128248,-0.6,0.07610020034509143,0.9853397867538717,0.40379999999999994
保守防御型_21,synthetic_client,计算机ETF优选策略,0.41550713858837435,-0.10331950330951818,0.13015248554453346,0.7000000000000001,0.3011067398811734,4,1.0552,-0.2322,4.597496829588051,0.003760213246128248,-0.6,0.07610020034509143,1.0514397867538716,0.3678
保守防御型_21,synthetic_client,军工ETF增强,0.329154287478469,-0.12637162563868823,0.07861503526403252,0.7000000000000001,0.2650305246848228,5,0.7849,-0.2151,3.910415057358552,0.003760213246128248,-0.6,0.07610020034509143,0.7811397867538717,0.38489999999999996
保守防御型_21,synthetic_client,双创50增强,0.7414324439559936,-0.7194938751629015,-0.062077031559398754,0.7000000000000001,0.1665460779084209,6,1.1131,-0.2103,2.867896615430161,0.003760213246128248,-0.6,0.07610020034509143,1.1093397867538717,0.3897
保守防御型_21,synthetic_client,动量趋势策略,-0.673943732677856,-0.007277902518174044,-0.3072775260900309,1.0,0.08490573173697838,7,1.3091,-0.1214,27.88755024876618,0.003760213246128248,-0.6,0.07610020034509143,1.3053397867538716,0.47859999999999997
保守防御型_21,synthetic_client,医疗ETF增强,-0.18513206956112926,-0.2262282010953439,-0.20773494190494732,0.7000000000000001,0.0645855406665369,8,0.2091,-0.1908,1.9020858347784249,0.003760213246128248,-0.6,0.07610020034509143,0.20533978675387177,0.4092
保守防御型_21,synthetic_client,沪深300增强策略,-0.3062134054720316,-0.3223189971861331,-0.3150714809147874,0.7000000000000001,-0.010550036640351174,9,0.593,-0.1756,3.9042532739466216,0.003760213246128248,-0.6,0.07610020034509143,0.5892397867538717,0.4244
保守防御型_21,synthetic_client,通信ETF增强,-0.550565332196168,-0.20226224604441273,-0.3589986348127026,0.7000000000000001,-0.04129904436889181,10,2.4045,-0.2064,16.149844475140775,0.003760213246128248,-0.6,0.07610020034509143,2.400739786753872,0.39359999999999995
保守防御型_21,synthetic_client,均衡持仓,-0.19326889125517177,-0.5693565740855626,-0.4001171168118868,0.7000000000000001,-0.0700819817683207,11,0.4361,-0.0939,3.4354423013943003,0.003760213246128248,-0.6,0.07610020034509143,0.43233978675387175,0.5061
保守防御型_21,synthetic_client,成长红利量化选股,-0.15404056588624168,-0.7123113779742098,-0.4610895125346242,0.7000000000000001,-0.11276265877423691,12,0.2151,-0.0739,1.7040340115393744,0.003760213246128248,-0.6,0.07610020034509143,0.21133978675387177,0.5261
保守防御型_21,synthetic_client,杠铃,-0.6264161108003771,-0.33540970227393396,-0.46636258611083337,0.7000000000000001,-0.11645381027758334,13,0.3119,-0.12,4.2040829150504715,0.003760213246128248,-0.6,0.07610020034509143,0.30813978675387177,0.48
保守防御型_21,synthetic_client,化工ETF优选策略,-0.7939116588523566,-0.221978946226053,-0.47934866690788963,0.7000000000000001,-0.12554406683552272,14,1.496,-0.1441,13.158559383276927,0.003760213246128248,-0.6,0.07610020034509143,1.4922397867538717,0.45589999999999997
保守防御型_21,synthetic_client,形态识别,-0.9063062899807782,-0.4930487306609192,-0.6790146323548558,1.0,-0.17531024264839906,15,0.3346,-0.2057,5.96181387741118,0.003760213246128248,-0.6,0.07610020034509143,0.33083978675387177,0.3943
保守防御型_21,synthetic_client,中证2000增强,-0.692054357173918,-0.4646262675450326,-0.5669689078780311,0.7000000000000001,-0.18687823551462174,16,0.6757,-0.1532,7.49276065340675,0.003760213246128248,-0.6,0.07610020034509143,0.6719397867538717,0.4468
保守防御型_21,synthetic_client,科创参数加强板,-0.6677628723521296,-0.5380110861650296,-0.5963993899492246,0.7000000000000001,-0.20747957296445718,17,0.9702,-0.2884,5.061098940405834,0.003760213246128248,-0.6,0.07610020034509143,0.9664397867538717,0.3116
保守防御型_21,synthetic_client,中证1000增强,-0.7871465986066412,-0.5397398278164041,-0.6510728746720108,0.7000000000000001,-0.24575101227040752,18,1.2996,-0.2344,9.567229380375093,0.003760213246128248,-0.6,0.07610020034509143,1.2958397867538718,0.3656
保守防御型_21,synthetic_client,中证800增强,-0.7804410503294814,-0.5954151367562351,-0.678676797864196,0.7000000000000001,-0.26507375850493714,19,1.238,-0.1227,6.566927244654411,0.003760213246128248,-0.6,0.07610020034509143,1.2342397867538717,0.47729999999999995
保守防御型_21,synthetic_client,旅游ETF增强,-0.8246844587574547,-0.5144487266352352,-0.654054806090234,0.14999999999999997,-0.4128383642631638,20,-0.127,-0.2114,-2.344353438691611,0.003760213246128248,-0.6,0.07610020034509143,-0.13076021324612824,0.38859999999999995
均衡配置型_02,synthetic_client,医疗ETF增强,0.7718309129289112,-0.15396767237983883,0.2626416910090986,0.7000000000000001,0.393849183706369,1,0.2091,-0.1908,1.9020858347784249,0.0037802408559260313,-0.586357318149945,0.061812405207006406,0.20531975914407397,0.395557318149945
均衡配置型_02,synthetic_client,形态识别,0.1372916195027312,-0.3322281790086596,-0.12094426967853375,1.0,0.21533901122502636,2,0.3346,-0.2057,5.96181387741118,0.0037802408559260313,-0.586357318149945,0.061812405207006406,0.33081975914407397,0.38065731814994497
均衡配置型_02,synthetic_client,动量趋势策略,-0.3094158613663077,-0.06927548425177181,-0.17733865395331297,1.0,0.17586294223268092,3,1.3091,-0.1214,27.88755024876618,0.0037802408559260313,-0.586357318149945,0.061812405207006406,1.305319759144074,0.46495731814994495
